품목일련번호,품목명,업소일련번호,업소명,성상,큰제품이미지,표시앞,표시뒤,의약품제형,색상앞,색상뒤,분할선앞,분할선뒤,크기장축,크기단축,크기두께,이미지생성일자(약학정보원),분류번호,분류명,전문일반구분,품목허가일자,제형코드명,표기내용앞,표기내용뒤,표기이미지앞,표기이미지뒤,표기코드앞,표기코드뒤,변경일자
201201690,비프로정20밀리그램(프로피베린염산염),19580012,하나제약(주),흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426597943600171,HN,V2,원형,하양,-,-,-,7,7,1.5,20120416,2590,기타의비뇨생식기관및항문용약,전문의약품,20120320,필름코팅정,-,-,-,-,-,-,20210426
201201837,호이스타정(카모스타트메실산염),19540008,(주)대웅제약,흰색-황백색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426604172000026,C,D.W,원형,하양,-,-,-,6.49,6.49,4.01,20120629,3990,따로분류되지않는대사성의약품,전문의약품,20120323,필름코팅정,-,-,-,-,-,-,20120413
201202780,위제로정,19570013,일양약품(주),연한황백색의정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXf6oqKsn3,마크,-,원형,노랑,-,-,-,9.7,9.7,4.5,20120808,2390,기타의소화기관용약,일반의약품,20120410,나정,I|1,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700145,-,r0445,-,20210317
201203073,클래라정,20161555,바이엘코리아(주),1.어두운노란색의원형필름코팅정2.분홍색의원형필름코팅정3.밝은노란색의원형필름코팅정4.갈색의원형필름코팅정5.흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426604172000119,마크,-,원형,갈색,-,-,-,6,6,2.85,20120523,2470,난포호르몬제및황체호르몬제,전문의약품,20120420,필름코팅정,DN,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700178,-,r0456,-,20191017
201203127,펜잘레이디정,19650001,(주)종근당,흰색-분홍색의두층으로이루어진원형정제이고|흰색층에분홍색반점이있을수있다.,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mzgvw7xDv3,L,PZL,원형,분홍,하양,-,-,10.3,10.3,3.1,20120627,1140,해열.진통.소염제,일반의약품,20120424,다층정,-,-,-,-,-,-,20220211
201203633,올사르탄플러스정20/12.5밀리그램,19540001,동아에스티(주),적황색을띄는원형의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426609286000004,OSC,-,원형,주황,-,-,-,8.62,8.62,3.6,20130522,2140,혈압강하제,전문의약품,20120501,필름코팅정,-,-,-,-,-,-,-
201203095,알마딘정,20090778,(주)한국피엠지제약,노란색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426609286000013,PNX,-,원형,노랑,-,-,-,11.7,11.7,5.5,20120511,2340,제산제,일반의약품,20120419,필름코팅정,-,-,-,-,-,-,20171129
201204197,스리날-에스정,19630009,영풍제약(주),주황색원형의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426609286000040,YSS,-,원형,주황,-,-,-,9.7,2.3,4.9,20120516,2330,건위소화제,일반의약품,20120507,필름코팅정,-,-,-,-,-,-,20190705
201204542,보글리아오디정0.2밀리그램(보글리보스),19570027,한미약품(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426609286000046,VO,0.2,원형,하양,-,-,-,7.6,7.6,3,20120606,3960,당뇨병용제,전문의약품,20120509,구강붕해정,-,-,-,-,-,-,-
201204543,보글리아오디정0.3밀리그램(보글리보스),19570027,한미약품(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152181493548200024,VO,0.3,원형,하양,-,-,-,8.58,8.58,3.2,20120606,3960,당뇨병용제,전문의약품,20120509,구강붕해정,-,-,-,-,-,-,-
201204675,피엠지폴산정,20090778,(주)한국피엠지제약,연한노란색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/153884041574300010,PU,12,원형,노랑,-,-,-,6.5,6.5,3.5,20120607,3130,비타민B제(비타민B1을제외),일반의약품,20120516,나정,-,-,-,-,-,-,20191006
201205038,리록스정(록소프로펜나트륨수화물),19600004,(주)한국파마,흰색내지미백색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426609286000122,LXQ분할선LXQ,-,원형,하양,-,-,-,9,9,3,20120611,1140,해열.진통.소염제,전문의약품,20120523,나정,-,-,-,-,-,-,20210316
201205130,아스로텍정50밀리그램,20160560,한국화이자제약(주),장용핵정과외층으로이루어진양면이볼록하고둥근흰색의이중정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147817442818700170,SEARLE1411,AAAA,원형,하양,-,-,-,11,11,5.8,20120717,1140,해열.진통.소염제,전문의약품,20120525,장용정,-,-,-,-,-,-,-
201205150,위스날정,19630009,영풍제약(주),백색원형의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152285649754900032,WS,-,원형,하양,-,-,-,10,10,4.9,20120606,2330,건위소화제,일반의약품,20120525,필름코팅정,-,-,-,-,-,-,-
201205253,리바로정4밀리그램(피타바스타틴칼슘수화물),19550004,제이더블유중외제약(주),중앙에선이있는담황색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426609286000173,마크203,분할선,원형,노랑,-,-,-,8.7,8.7,3.9,20120711,2180,동맥경화용제,전문의약품,20120531,필름코팅정,kowa,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938654295100047,-,r0273,-,20210415
201206494,리마스트정(리마프로스트알파덱스),19600016,(주)유영제약,흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MtU6vRYssO,LT,마크,원형,하양,-,-,-,6.5,6.5,2.5,20121022,2190,기타의순환계용약,전문의약품,20120817,나정,-,Y,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938654295200058,-,r0316,20160923
201206497,리마로스정(리마프로스트알파덱스),19620001,신풍제약(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032080588300190,SP,LM,원형,하양,-,-,-,6.6,6.6,3,20121029,2190,기타의순환계용약,전문의약품,20120817,나정,-,-,-,-,-,-,20140320
201206493,웰다운에스정,19670002,(주)팜젠사이언스,흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146030846052500008,WD,SD,원형,하양,-,-,-,10.5,10.5,4.4,20121004,1140,해열.진통.소염제,일반의약품,20120817,나정,-,-,-,-,-,-,20220311
201206499,알게론정500밀리그램(알마게이트),19620002,동국제약(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032189789500120,마크,D04,원형,하양,-,-,-,12,12,5.6,20120906,2340,제산제,일반의약품,20120820,나정,dk|cK,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938644048800119,-,r0103,-,20151217
201206529,글로미피드정(레바미피드),20020023,(주)한국글로벌제약,흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032875586500011,KG,L7,원형,하양,-,-,-,8,8,3.5,20121207,2320,소화성궤양용제,전문의약품,20120821,필름코팅정,-,-,-,-,-,-,20201207
201206587,리소젠정(리소짐염산염),19560015,신일제약(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147765867288000118,SIL,45,원형,하양,-,-,-,7.02,7.02,3.35,20120904,3950,효소제제,일반의약품,20120824,정제,-,-,-,-,-,-,-
201206613,레바피드정(레바미피드),19620002,동국제약(주),흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146030810320600042,마크,REB,원형,하양,-,-,-,8,8,4,20121002,2320,소화성궤양용제,전문의약품,20120829,필름코팅정,dk|cK,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938644048800119,-,r0103,-,20130129
201206679,글로라베정10mg(라베프라졸나트륨),20020023,(주)한국글로벌제약,담황색의원형장용필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/153676681538000030,KG,10,원형,노랑,-,-,-,6.8,6.8,3.4,20121101,2320,소화성궤양용제,전문의약품,20120903,장용성필름코팅정,-,-,-,-,-,-,20180804
201206680,글로라베정20밀리그램(라베프라졸나트륨),20020023,(주)한국글로벌제약,담황색의원형장용필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154307400984500014,KG,20,원형,노랑,-,-,-,7.3,7.3,3.6,20121101,2320,소화성궤양용제,전문의약품,20120903,장용성필름코팅정,-,-,-,-,-,-,20180804
201206682,라베프린정10밀리그램(라베프라졸나트륨),19600004,(주)한국파마,담황색의원형장용필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148137360256300026,마크10,-,원형,노랑,-,-,-,6.5,6.5,2.5,20121022,2320,소화성궤양용제,전문의약품,20120903,장용성필름코팅정,kp,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938654295100062,-,r0278,-,20180804
201206683,라베프린정20밀리그램(라베프라졸나트륨),19600004,(주)한국파마,담황색의원형장용필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032657371100071,마크20,-,원형,노랑,-,-,-,6.5,6.5,2.5,20121022,2320,소화성궤양용제,전문의약품,20120903,장용성필름코팅정,kp,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938654295100062,-,r0278,-,20180804
201207492,크리페낙정(아세클로페낙),19560011,삼진제약(주),흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148674131164600198,SJ,ΛCF,원형,하양,-,-,-,8.08,8.08,3.58,20121213,1140,해열.진통.소염제,전문의약품,20121029,필름코팅정,-,-,-,-,-,-,20150823
201207508,프로빅스정(클로피도그렐황산수소염),20090778,(주)한국피엠지제약,분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032488838200122,PU,75,원형,분홍,-,-,-,9,9,4,20121129,2180,동맥경화용제,전문의약품,20121030,필름코팅정,-,-,-,-,-,-,20220721
201207510,클로피나정(클로피도그렐황산염),19550015,(주)동구바이오제약,분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032416901200066,DKP,75,원형,분홍,-,-,-,8.5,8.5,3,20121221,2180,동맥경화용제,전문의약품,20121030,필름코팅정,-,-,-,-,-,-,20220407
201207517,클로린정75밀리그램(클로피도그렐황산염),19870002,(주)휴온스,분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148725962318400144,C1,HS,원형,분홍,-,-,-,13.5,13.5,8.5,20121203,2180,동맥경화용제,전문의약품,20121030,필름코팅정,-,-,-,-,-,-,20191024
201207574,글로스틴정(아젤라스틴염산염),20020023,(주)한국글로벌제약,밝은황색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146030947961500071,KG,C5,원형,노랑,-,-,-,6.48,6.48,3.01,20121218,1490,기타의알레르기용약,전문의약품,20121031,필름코팅정,-,-,-,-,-,-,-
201207579,노바스크구강붕해정5밀리그램(암로디핀베실산염),20160560,한국화이자제약(주),연한노란색의원형구강붕해정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mp3yEn25CE,A5,-,원형,노랑,-,-,-,10.65,10.65,3.55,20121218,2140,혈압강하제,전문의약품,20121031,구강붕해정,-,-,-,-,-,-,-
201207580,노바스크구강붕해정10밀리그램(암로디핀베실산염),20160560,한국화이자제약(주),연한노란색의원형구강붕해정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146031483550000072,A10,-,원형,노랑,-,-,-,12.75,12.75,4.55,20121218,2140,혈압강하제,전문의약품,20121031,구강붕해정,-,-,-,-,-,-,-
201207587,글로아타정16밀리그램(칸데사르탄실렉세틸),20020023,(주)한국글로벌제약,양면이볼록한원형의연한분홍색정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032854573100006,KG,16,원형,분홍,-,-,-,7.04,7.04,3.29,20121218,2140,혈압강하제,전문의약품,20121031,나정,-,-,-,-,-,-,20180831
201207596,미피드정(레바미피드),19670002,(주)팜젠사이언스,흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032412701800140,SD,MP,원형,하양,-,-,-,8.1,8.1,3.7,20121214,2320,소화성궤양용제,전문의약품,20121031,필름코팅정,-,-,-,-,-,-,20130129
201207597,돔페리움엠정(돔페리돈말레산염),19600002,(주)일화,흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146030914427700183,IH,D,원형,하양,-,-,-,6.3,6.3,2.6,20121227,2390,기타의소화기관용약,전문의약품,20121031,나정,-,-,-,-,-,-,20200921
201207688,에르버트정,20184072,주식회사큐엘파마,흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N4m05Ypqx1,EB,-,원형,하양,-,-,-,8,8,4,20121122,1160,진훈제,전문의약품,20121105,나정,-,-,-,-,-,-,-
201207716,에펠정(에페리손염산염),19590001,에이프로젠제약(주),흰색의원형당의정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146030918598200175,SNPEP,-,원형,하양,-,-,-,7.79,7.79,4.41,20121218,1220,골격근이완제,전문의약품,20121107,당의정,-,-,-,-,-,-,20210922
201208109,발살탄정80밀리그램(발사르탄),19550007,한올바이오파마(주),분홍색의둥근필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426639351800011,H분할선Λ,V,원형,분홍,-,-,-,8.14,8.14,3.34,20130321,2140,혈압강하제,전문의약품,20121113,필름코팅정,-,-,-,-,-,-,20191001
201208419,도담도담츄어블정,19570013,일양약품(주),딸기향(자주색)|포도향(보라색)|오렌지향(황색)이있는원형모양의씹어먹는정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152188712226700049,I♡U,-,원형,노랑,-,-,-,14.3,14.3,6,20130227,3190,기타의비타민제,일반의약품,20121116,추어블정(저작정),-,-,-,-,-,-,20210914
201208468,뉴사탄정80밀리그램(발사르탄),19590006,오스틴제약(주),분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426639351800067,W분할선K,VT,원형,분홍,-,-,-,7.52,7.52,2.77,20130521,2140,혈압강하제,전문의약품,20121119,필름코팅정,-,-,-,-,-,-,20191107
201208480,엔페낙정(아세클로페낙),19620008,영진약품(주),흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426639351800079,YJ,EF,원형,하양,-,-,-,8,8,3,20130107,1140,해열.진통.소염제,전문의약품,20121120,필름코팅정,-,-,-,-,-,-,20150823
201208643,씨프론정250mg(시프로플록사신염산염수화물),19580012,하나제약(주),흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NxV45wU46m,HN,CX,원형,하양,-,-,-,11,11,4.4,20130121,6290,기타의화학요법제,전문의약품,20121123,필름코팅정,-,-,-,-,-,-,20210918
201208652,넥스토정(이토프리드염산염),19960030,(주)넥스팜코리아,흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426639351800159,NK,IT,원형,하양,-,-,-,7.02,7.02,3.17,20130204,2390,기타의소화기관용약,전문의약품,20121123,필름코팅정,-,-,-,-,-,-,20210119
201208655,스포코라정(이트라코나졸고체분산체),19580012,하나제약(주),백색또는미황색을띤원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148674121065200154,HN,SPO,원형,하양,-,-,-,11,11,5.6,20130313,6290,기타의화학요법제,전문의약품,20121123,필름코팅정,-,-,-,-,-,-,20191031
201208724,피타듀스정2밀리그램(피타바스타틴칼슘),19690009,한림제약(주),연한분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NrIK7Z3HSm,PIT2,분할선,원형,하양,-,-,-,7.1,7.1,2.9,20121228,2180,동맥경화용제,전문의약품,20121126,필름코팅정,-,-,-,-,-,-,20210416
201208740,사프닐정100밀리그램(사르포그렐레이트염산염),20020020,크리스탈생명과학(주),흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152794054262800070,BT,BT분할선100,원형,하양,-,-,-,8.7,8.7,5,20130328,3390,기타의혈액및체액용약,전문의약품,20121127,필름코팅정,-,-,-,-,-,-,20220224
201208753,빅시딘정75밀리그램(니자티딘),20090778,(주)한국피엠지제약,흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXGIZYt1-3,B,K,원형,하양,-,-,-,7.5,7.5,4,20130211,2320,소화성궤양용제,일반의약품,20121128,필름코팅정,-,-,-,-,-,-,20130711
201208083,네비스톨정5밀리그램(네비보롤염산염),20100745,에리슨제약(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426646089400012,EL5,십자분할선,원형,하양,-,-,+,9,9,3.2,20130125,2140,혈압강하제,전문의약품,20121109,나정,-,-,-,-,-,-,20191203
201208078,바오탄정80밀리그램(발사르탄),19970003,한국넬슨제약(주),분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426646089400018,N분할선S,-,원형,분홍,-,-,-,8.05,8.05,3.3,20130130,2140,혈압강하제,전문의약품,20121109,필름코팅정,-,-,-,-,-,-,20201217
201208080,라베드정20밀리그램(라베프라졸나트륨),19620002,동국제약(주),담황색의원형장용필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426646089400024,DKR20,-,원형,노랑,-,-,-,9,9,4,20130128,2320,소화성궤양용제,전문의약품,20121109,장용성필름코팅정,-,-,-,-,-,-,20180804
201206706,센스리베정,20160930,광동제약(주),흰색의원형당의정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426628044100003,-,-,원형,하양,-,-,-,5.8,5.8,4,20130306,2540,피임제,일반의약품,20120906,당의정,-,-,-,-,-,-,20200613
201206759,록소리스정(록소프로펜나트륨수화물),19550015,(주)동구바이오제약,흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032412701800038,DC분할선LX,-,원형,하양,-,-,-,8.8,8.8,3,20121122,1140,해열.진통.소염제,전문의약품,20120912,나정,-,-,-,-,-,-,20210316
